@timestamp,timestamp,host,host_ip,user,source_ip,event_id,scenario_type,mitre_technique,rule_level,failed_login_count,successful_login_count,same_source_ip_attempts,unique_users_targeted,distinct_hosts_accessed,hour_of_day,is_after_hours,is_remote_logon,logon_type,asset_criticality,raw_anomaly_score,anomaly_score,ml_prediction,ml_priority_output,behavioral_context_score,risk_score,priority_output
2026-05-18T10:29:00,2026-05-18T10:29:00,DC01,192.168.79.131,dave.it,192.168.79.134,4624,domain_enumeration,T1087 - Account Discovery,11,1,15,21,5,2,4,1,1,3,1.0,0.0010198074228053855,0.6613047383836921,Anomaly,High,0.49000000000000005,0.7213552286868102,High
2026-05-29T18:34:00,2026-05-29T18:34:00,DC01,192.168.79.131,ANONYMOUS LOGON,192.168.79.134,4624,sam_dump_activity,T1003 - OS Credential Dumping,11,0,20,40,6,2,0,1,1,3,1.0,0.011364123908753299,0.7066325070698684,Anomaly,High,0.49000000000000005,0.7394863361612808,High
2026-05-25T22:01:00,2026-05-25T22:01:00,IT-PC01,192.168.79.133,bob.finance,192.168.79.133,4624,normal_logon,Benign Activity,2,1,3,3,1,2,22,1,0,2,0.6,-0.05264154206330662,0.4261660281365015,Normal,Low,0.07,0.33429974458793393,Low
2026-05-19T17:31:00,2026-05-19T17:31:00,DC01,192.168.79.131,IT-PC01$,192.168.79.132,4624,normal_machine_auth,Benign Activity,2,0,2,4,1,2,17,0,1,3,1.0,-0.07342736160252405,0.3350846288670445,Normal,Low,0.1,0.38236718488015115,Low
2026-05-14T19:23:00,2026-05-14T19:23:00,FINANCE-PC01,192.168.79.132,bob.finance,192.168.79.132,4688,normal_client_activity,Benign Activity,2,0,2,1,1,1,19,0,0,2,0.8,0.006487691209301372,0.6852644627225469,Anomaly,High,0.06,0.47643911842235215,Low
2026-05-24T23:14:00,2026-05-24T23:14:00,IT-PC01,192.168.79.133,bob.finance,192.168.79.133,4624,normal_logon,Benign Activity,2,0,2,1,1,2,23,1,0,2,0.6,-0.050129134331885816,0.4371751495849707,Normal,Low,0.07,0.3387033931673216,Low
2026-05-28T13:41:00,2026-05-28T13:41:00,DC01,192.168.79.131,bob.finance,192.168.79.132,4624,normal_logon,Benign Activity,4,1,2,2,1,1,13,0,0,2,1.0,-0.10400207402393091,0.20110927204511037,Normal,Low,0.0,0.3471103754847108,Low
2026-05-20T18:55:00,2026-05-20T18:55:00,DC01,192.168.79.131,DC01$,192.168.79.132,4624,normal_machine_auth,Benign Activity,2,0,3,2,1,1,18,0,1,3,1.0,-0.12444997067028907,0.11150861737024266,Normal,Low,0.1,0.29293678028143044,Low
2026-05-21T16:46:00,2026-05-21T16:46:00,IT-PC01,192.168.79.133,dave.it,192.168.79.133,5140,benign_remote_admin,Benign Administrative Activity,6,0,3,2,1,2,16,0,1,3,0.6,0.017744417967345272,0.7345903227100323,Anomaly,High,0.18,0.540836129084013,Low
2026-05-10T16:42:00,2026-05-10T16:42:00,IT-PC01,192.168.79.133,dave.it,192.168.79.133,4624,benign_admin_maintenance,Benign Administrative Maintenance,6,0,2,1,1,1,16,0,1,3,0.6,-0.08001091805061056,0.30623613759972584,Normal,Low,0.1,0.35749445503989036,Low
2026-05-06T14:39:00,2026-05-06T14:39:00,DC01,192.168.79.131,bob.finance,192.168.79.134,4625,targeted_brute_force,T1110.001 - Password Guessing,11,25,1,45,1,1,1,1,1,3,1.0,0.0014555438778111052,0.6632140923045108,Anomaly,High,0.51,0.7251189702551377,High
2026-05-12T23:44:00,2026-05-12T23:44:00,IT-PC01,192.168.79.133,alice.finance,192.168.79.133,4624,normal_logon,Benign Activity,4,1,3,1,1,2,23,1,0,2,0.6,-0.05850476065802501,0.4004739858851929,Normal,Low,0.07,0.35735626102074386,Low
2026-05-25T08:51:00,2026-05-25T08:51:00,IT-PC01,192.168.79.133,charlie.it,192.168.79.133,4624,normal_logon,Benign Activity,4,1,1,3,1,1,8,0,1,3,0.6,-0.10405520628517528,0.20087645174705296,Normal,Low,0.1,0.28201724736548783,Low
2026-05-19T09:16:00,2026-05-19T09:16:00,IT-PC01,192.168.79.133,dave.it,192.168.79.133,4624,benign_admin_maintenance,Benign Administrative Maintenance,4,1,1,2,1,1,9,0,1,3,0.6,-0.1147225146860732,0.15413336453033427,Normal,Low,0.1,0.2633200124788004,Low
2026-05-19T12:54:00,2026-05-19T12:54:00,IT-PC01,192.168.79.133,dave.it,192.168.79.134,7045,remote_service_creation,T1543.003 - Windows Service,11,0,5,13,2,4,22,1,1,3,0.6,0.06167849728958519,0.9271051000434444,Anomaly,High,0.6100000000000001,0.7656753733507111,High
2026-05-13T01:19:00,2026-05-13T01:19:00,IT-PC01,192.168.79.133,Administrator,192.168.79.133,4624,benign_remote_admin,Benign Administrative Activity,5,1,1,2,1,1,1,1,1,3,0.6,-0.08902757221440372,0.2667260535052511,Normal,Low,0.17,0.3355237547354338,Low
2026-05-15T09:15:00,2026-05-15T09:15:00,FINANCE-PC01,192.168.79.132,alice.finance,192.168.79.132,4624,normal_logon,Benign Activity,4,1,2,1,1,2,9,0,0,2,0.8,-0.11044466747405313,0.17287846665135476,Normal,Low,0.0,0.2958180533272086,Low
2026-05-13T02:25:00,2026-05-13T02:25:00,IT-PC01,192.168.79.133,bob.finance,192.168.79.133,4624,normal_logon,Benign Activity,3,1,1,2,1,1,2,1,1,3,0.6,-0.09737824311439558,0.2301342420072749,Normal,Low,0.17,0.28755369680291,Low
2026-05-23T14:53:00,2026-05-23T14:53:00,IT-PC01,192.168.79.133,bob.finance,192.168.79.133,4624,normal_logon,Benign Activity,3,0,2,3,1,1,14,0,1,3,0.6,-0.12078356807457075,0.12757442983787878,Normal,Low,0.1,0.2360297719351515,Low
2026-05-02T01:59:00,2026-05-02T01:59:00,FINANCE-PC01,192.168.79.132,charlie.it,192.168.79.132,4688,odd_hour_normal_login,Benign After-Hours Activity,4,0,2,3,1,1,1,1,0,2,0.8,-0.022053749101256015,0.5601987025899481,Normal,Low,0.13,0.47024614770264594,Low
2026-05-16T21:58:00,2026-05-16T21:58:00,FINANCE-PC01,192.168.79.132,Administrator,192.168.79.133,4624,benign_remote_admin,Benign Administrative Activity,5,0,2,1,1,1,21,1,1,3,0.8,-0.10889352480389553,0.17967541995877462,Normal,Low,0.17,0.34070350131684324,Low
2026-05-22T23:45:00,2026-05-22T23:45:00,IT-PC01,192.168.79.133,bob.finance,192.168.79.133,4688,odd_hour_normal_login,Benign After-Hours Activity,5,0,1,3,1,1,23,1,1,3,0.6,0.002807528834297801,0.6691383562670516,Anomaly,High,0.23,0.505488675840154,Low
2026-05-08T03:34:00,2026-05-08T03:34:00,FINANCE-PC01,192.168.79.132,charlie.it,192.168.79.132,4688,normal_client_activity,Benign Activity,2,0,4,2,1,2,3,1,1,3,0.8,0.005868165225344946,0.6825497613177707,Anomaly,High,0.23,0.5008532378604417,Low
2026-05-16T17:22:00,2026-05-16T17:22:00,FINANCE-PC01,192.168.79.132,bob.finance,192.168.79.132,4688,normal_client_activity,Benign Activity,4,0,2,3,1,2,17,0,0,2,0.8,-0.005530935260244729,0.6326000337796405,Normal,Low,0.06,0.48870668017852287,Low
2026-05-11T14:57:00,2026-05-11T14:57:00,IT-PC01,192.168.79.133,alice.finance,192.168.79.133,4624,normal_logon,Benign Activity,2,0,2,2,1,1,14,0,0,2,0.6,-0.09849024441964815,0.2252615625980857,Normal,Low,0.0,0.2434379583725676,Low
2026-05-09T09:11:00,2026-05-09T09:11:00,DC01,192.168.79.131,DC01$,192.168.79.132,4624,normal_machine_auth,Benign Activity,2,0,2,4,1,2,9,0,1,3,1.0,-0.08567248419477003,0.2814277163828618,Normal,Low,0.1,0.3609044198864781,Low
2026-05-20T21:38:00,2026-05-20T21:38:00,DC01,192.168.79.131,alice.finance,192.168.79.132,4624,normal_client_activity,Benign Activity,2,0,4,3,1,1,21,1,1,3,1.0,-0.0840697385334257,0.2884507888786499,Normal,Low,0.17,0.3742136488847933,Low
2026-05-17T16:29:00,2026-05-17T16:29:00,FINANCE-PC01,192.168.79.132,alice.finance,192.168.79.132,4624,normal_client_activity,Benign Activity,4,1,3,1,1,2,16,0,0,2,0.8,-0.10435149712494868,0.1995781346791901,Normal,Low,0.0,0.30649792053834274,Low
2026-05-16T06:06:00,2026-05-16T06:06:00,IT-PC01,192.168.79.133,Administrator,192.168.79.133,4624,benign_admin_maintenance,Benign Administrative Maintenance,6,0,3,3,1,1,6,1,1,3,0.6,-0.07455969908169924,0.330122838361073,Normal,Low,0.17,0.3775491353444292,Low
2026-05-26T14:25:00,2026-05-26T14:25:00,IT-PC01,192.168.79.133,alice.finance,192.168.79.133,4624,normal_logon,Benign Activity,2,1,3,1,1,1,14,0,0,2,0.6,-0.08761895974377676,0.2728984536173104,Normal,Low,0.0,0.2624927147802575,Low
2026-05-22T04:02:00,2026-05-22T04:02:00,FINANCE-PC01,192.168.79.132,dave.it,192.168.79.134,7045,remote_service_creation,T1543.003 - Windows Service,11,0,7,12,2,5,3,1,1,3,0.8,0.04905709408110137,0.8717993632259101,Anomaly,High,0.6100000000000001,0.7835530786236975,High
2026-05-27T23:50:00,2026-05-27T23:50:00,FINANCE-PC01,192.168.79.132,alice.finance,192.168.79.132,4688,normal_client_activity,Benign Activity,3,0,4,1,1,1,23,1,0,2,0.8,0.02502957052806931,0.7665131385446585,Anomaly,High,0.13,0.5361052554178635,Low
2026-05-26T03:18:00,2026-05-26T03:18:00,DC01,192.168.79.131,bob.finance,192.168.79.133,4624,normal_client_activity,Benign Activity,2,1,3,1,1,1,3,1,0,2,1.0,-0.053595541654270495,0.42198569656556983,Normal,Low,0.07,0.41262761195956127,Low
2026-05-03T02:29:00,2026-05-03T02:29:00,DC01,192.168.79.131,charlie.it,192.168.79.133,4624,odd_hour_normal_login,Benign After-Hours Activity,5,0,2,1,1,1,2,1,1,3,1.0,-0.1022328864840889,0.2088616763414562,Normal,Low,0.17,0.39237800386991584,Low
2026-05-10T17:25:00,2026-05-10T17:25:00,DC01,192.168.79.131,charlie.it,192.168.79.134,4625,credential_spraying,T1110.003 - Password Spraying,9,25,1,44,6,3,17,0,1,3,1.0,0.018120856558096254,0.7362398392720294,Anomaly,High,0.76,0.7584959357088118,High
2026-05-16T05:10:00,2026-05-16T05:10:00,DC01,192.168.79.131,alice.finance,192.168.79.134,4625,targeted_brute_force,T1110.001 - Password Guessing,13,35,1,36,1,1,12,0,1,3,1.0,-0.012856030985168077,0.6005021909618511,Normal,Low,0.43999999999999995,0.722867543051407,High
2026-05-23T21:49:00,2026-05-23T21:49:00,DC01,192.168.79.131,alice.finance,192.168.79.133,4625,single_failed_login,Benign Authentication Noise,5,1,0,2,1,1,21,1,1,3,1.0,-0.05936908723053247,0.39668659258558203,Normal,Low,0.17,0.4675079703675662,Low
2026-05-13T21:50:00,2026-05-13T21:50:00,FINANCE-PC01,192.168.79.132,Administrator,192.168.79.133,7045,benign_admin_maintenance,Benign Administrative Maintenance,6,1,2,1,1,2,21,1,1,3,0.8,0.015196543900104054,0.7234257912962553,Anomaly,High,0.29000000000000004,0.5928703165185022,Low
2026-05-28T10:25:00,2026-05-28T10:25:00,DC01,192.168.79.131,dave.it,192.168.79.134,4624,domain_enumeration,T1087 - Account Discovery,9,2,9,21,5,4,4,1,1,3,1.0,0.012024524039213835,0.7095263149299139,Anomaly,High,0.6499999999999999,0.7313105259719656,High
2026-05-09T14:19:00,2026-05-09T14:19:00,FINANCE-PC01,192.168.79.132,alice.finance,192.168.79.132,4624,normal_logon,Benign Activity,3,1,2,1,1,2,14,0,0,2,0.8,-0.11655590276173017,0.14609963985473454,Normal,Low,0.0,0.26843985594189385,Low
2026-05-16T13:40:00,2026-05-16T13:40:00,DC01,192.168.79.131,dave.it,192.168.79.134,4625,credential_spraying,T1110.003 - Password Spraying,10,16,1,30,6,2,22,1,1,3,1.0,0.029386495722776407,0.7856047525412849,Anomaly,High,0.6699999999999999,0.7814085676831808,High
2026-05-27T22:09:00,2026-05-27T22:09:00,DC01,192.168.79.131,Administrator,192.168.79.133,4624,benign_remote_admin,Benign Administrative Activity,5,0,3,3,1,2,22,1,1,3,1.0,-0.07979129455182044,0.3071985059847932,Normal,Low,0.17,0.43171273572725066,Low
2026-05-21T17:38:00,2026-05-21T17:38:00,FINANCE-PC01,192.168.79.132,charlie.it,192.168.79.132,4624,normal_logon,Benign Activity,2,1,1,1,1,2,17,0,0,2,0.8,-0.08066251236130417,0.3033809159683623,Normal,Low,0.0,0.3146856997206783,Low
2026-05-02T21:14:00,2026-05-02T21:14:00,IT-PC01,192.168.79.133,alice.finance,192.168.79.133,4624,normal_logon,Benign Activity,4,1,2,1,1,2,21,1,0,2,0.6,-0.07615223256970982,0.3231445145957867,Normal,Low,0.07,0.32642447250498136,Low
2026-05-25T19:32:00,2026-05-25T19:32:00,FINANCE-PC01,192.168.79.132,charlie.it,192.168.79.132,4688,normal_client_activity,Benign Activity,2,0,2,1,1,1,19,0,1,3,0.8,-0.000649095849558301,0.6539917697992461,Normal,Low,0.16,0.47893004125303185,Low
2026-05-27T18:45:00,2026-05-27T18:45:00,IT-PC01,192.168.79.133,charlie.it,192.168.79.133,4624,normal_logon,Benign Activity,3,0,2,1,1,2,18,0,0,2,0.6,-0.09132583438472874,0.25665529666228354,Normal,Low,0.0,0.2726621186649134,Low
2026-05-29T01:54:00,2026-05-29T01:54:00,DC01,192.168.79.131,alice.finance,192.168.79.133,4625,single_failed_login,Benign Authentication Noise,3,2,0,3,1,1,1,1,1,3,1.0,-0.028452288936761105,0.5321609357653302,Normal,Low,0.17,0.4883643743061321,Low
2026-05-12T08:04:00,2026-05-12T08:04:00,FINANCE-PC01,192.168.79.132,bob.finance,192.168.79.132,4624,normal_client_activity,Benign Activity,3,0,4,2,1,2,8,0,0,2,0.8,-0.09674175882381247,0.23292325302942674,Normal,Low,0.0,0.3031693012117707,Low
2026-05-05T00:44:00,2026-05-05T00:44:00,FINANCE-PC01,192.168.79.132,bob.finance,192.168.79.132,4624,normal_logon,Benign Activity,3,0,3,2,1,1,0,1,0,2,0.8,-0.09824296217595269,0.22634512885958333,Normal,Low,0.07,0.3110380515438334,Low
2026-05-13T07:25:00,2026-05-13T07:25:00,IT-PC01,192.168.79.133,bob.finance,192.168.79.133,4624,normal_logon,Benign Activity,3,0,3,2,1,2,7,0,0,2,0.6,-0.09779286313986663,0.2283174181859293,Normal,Low,0.0,0.2613269672743717,Low
2026-05-28T10:41:00,2026-05-28T10:41:00,DC01,192.168.79.131,IT-PC01$,192.168.79.133,4624,normal_machine_auth,Benign Activity,3,0,4,2,1,1,10,0,1,3,1.0,-0.13290362648137133,0.07446553620796208,Normal,Low,0.1,0.29478621448318487,Low
2026-05-30T06:18:00,2026-05-30T06:18:00,DC01,192.168.79.131,bob.finance,192.168.79.133,4625,single_failed_login,Benign Authentication Noise,4,1,0,1,1,1,6,1,1,3,1.0,-0.057750015076523,0.4037812061526422,Normal,Low,0.17,0.45367914912772356,Low
2026-05-20T09:10:00,2026-05-20T09:10:00,FINANCE-PC01,192.168.79.132,alice.finance,192.168.79.132,4624,normal_logon,Benign Activity,2,1,3,3,1,2,9,0,0,2,0.8,-0.10556202597067771,0.19427371736155608,Normal,Low,0.0,0.2710428202779558,Low
2026-05-02T23:41:00,2026-05-02T23:41:00,DC01,192.168.79.131,dave.it,192.168.79.134,4624,domain_enumeration,T1087 - Account Discovery,12,1,16,34,5,4,23,1,1,3,1.0,0.015420410441725152,0.7244067522740986,Anomaly,High,0.6499999999999999,0.7872627009096395,High
2026-05-13T22:30:00,2026-05-13T22:30:00,FINANCE-PC01,192.168.79.132,Administrator,192.168.79.133,4688,benign_admin_maintenance,Benign Administrative Maintenance,6,0,3,3,1,1,22,1,1,3,0.8,0.008091650427784813,0.6922928529053338,Anomaly,High,0.23,0.5714171411621336,Low
2026-05-06T07:03:00,2026-05-06T07:03:00,IT-PC01,192.168.79.133,bob.finance,192.168.79.133,4624,normal_logon,Benign Activity,3,1,1,2,1,1,7,0,0,2,0.6,-0.09767588602026162,0.2288300003199189,Normal,Low,0.0,0.26153200012796757,Low
2026-05-25T11:42:00,2026-05-25T11:42:00,DC01,192.168.79.131,bob.finance,192.168.79.132,4625,single_failed_login,Benign Authentication Noise,4,2,1,2,1,1,11,0,1,3,1.0,-0.09153690316784613,0.2557304141926671,Normal,Low,0.1,0.3839588323437335,Low
2026-05-24T04:47:00,2026-05-24T04:47:00,FINANCE-PC01,192.168.79.132,bob.finance,192.168.79.132,4624,normal_logon,Benign Activity,3,0,3,1,1,1,4,1,1,3,0.8,-0.12004058420628727,0.13083011144476533,Normal,Low,0.17,0.2878320445779062,Low
2026-05-05T02:24:00,2026-05-05T02:24:00,IT-PC01,192.168.79.133,alice.finance,192.168.79.133,4624,normal_logon,Benign Activity,4,1,1,3,1,2,2,1,0,2,0.6,-0.07005099385817448,0.34987953738741345,Normal,Low,0.07,0.33711848162163205,Low
2026-05-21T18:53:00,2026-05-21T18:53:00,IT-PC01,192.168.79.133,bob.finance,192.168.79.133,4688,normal_client_activity,Benign Activity,3,0,3,2,1,1,18,0,0,2,0.6,-0.014662667300537668,0.5925856898460585,Normal,Low,0.06,0.4160342759384234,Low
2026-05-21T05:45:00,2026-05-21T05:45:00,IT-PC01,192.168.79.133,charlie.it,192.168.79.133,4624,odd_hour_normal_login,Benign After-Hours Activity,4,1,2,2,1,1,5,1,0,2,0.6,-0.11642843585716284,0.14665818718584334,Normal,Low,0.07,0.255829941541004,Low
2026-05-11T00:35:00,2026-05-11T00:35:00,FINANCE-PC01,192.168.79.132,dave.it,192.168.79.134,4624,lateral_movement,T1021.002 - SMB/Windows Admin Shares,9,2,9,18,1,5,13,0,1,3,0.8,-0.01795720779833343,0.5781493402028329,Normal,Low,0.42000000000000004,0.6042597360811333,Low
2026-05-02T06:13:00,2026-05-02T06:13:00,IT-PC01,192.168.79.133,bob.finance,192.168.79.133,4624,normal_client_activity,Benign Activity,4,1,4,1,1,2,6,1,1,3,0.6,-0.060289084071791565,0.392655257690787,Normal,Low,0.17,0.3692287697429815,Low
2026-05-20T20:19:00,2026-05-20T20:19:00,DC01,192.168.79.131,charlie.it,192.168.79.133,4625,single_failed_login,Benign Authentication Noise,3,1,1,1,1,1,20,1,1,3,1.0,-0.056454462861008525,0.40945818744236556,Normal,Low,0.17,0.43928327497694625,Low
2026-05-08T04:46:00,2026-05-08T04:46:00,IT-PC01,192.168.79.133,alice.finance,192.168.79.133,4688,normal_client_activity,Benign Activity,2,1,3,2,1,1,4,1,0,2,0.6,0.012599463530672872,0.7120456427475426,Anomaly,High,0.13,0.4576515904323504,Low
2026-05-22T00:03:00,2026-05-22T00:03:00,DC01,192.168.79.131,bob.finance,192.168.79.132,4688,normal_client_activity,Benign Activity,2,1,3,2,1,2,0,1,0,2,1.0,0.03410200525495133,0.8062676475331619,Anomaly,High,0.13,0.5753403923465982,Low
2026-05-12T15:33:00,2026-05-12T15:33:00,FINANCE-PC01,192.168.79.132,dave.it,192.168.79.134,4624,lateral_movement,T1021.002 - SMB/Windows Admin Shares,9,1,4,15,2,5,14,0,1,3,0.8,-0.03869726158572706,0.48726848191790945,Normal,Low,0.42000000000000004,0.5679073927671638,Low
2026-05-10T23:55:00,2026-05-10T23:55:00,IT-PC01,192.168.79.133,alice.finance,192.168.79.133,4688,normal_client_activity,Benign Activity,2,0,2,3,1,2,23,1,0,2,0.6,0.026513681874127504,0.7730163672393761,Anomaly,High,0.13,0.4820398802290838,Low
2026-05-08T00:23:00,2026-05-08T00:23:00,IT-PC01,192.168.79.133,charlie.it,192.168.79.133,4624,normal_client_activity,Benign Activity,4,0,3,1,1,1,0,1,0,2,0.6,-0.06760244885505284,0.3606088186956525,Normal,Low,0.07,0.3414101941449277,Low
2026-05-13T15:56:00,2026-05-13T15:56:00,DC01,192.168.79.131,Administrator,192.168.79.134,4625,credential_spraying,T1110.003 - Password Spraying,10,14,1,33,4,4,12,0,1,3,1.0,0.01233152434258411,0.7108715598048805,Anomaly,High,0.76,0.7650152905886188,High
2026-05-24T23:53:00,2026-05-24T23:53:00,IT-PC01,192.168.79.133,charlie.it,192.168.79.133,4624,odd_hour_normal_login,Benign After-Hours Activity,4,1,1,2,1,1,23,1,0,2,0.6,-0.08193746121914725,0.29779421654810384,Normal,Low,0.07,0.3162843532859082,Low
2026-05-03T22:27:00,2026-05-03T22:27:00,IT-PC01,192.168.79.133,Administrator,192.168.79.133,4672,benign_admin_maintenance,Benign Administrative Maintenance,4,1,2,3,1,1,22,1,1,3,0.6,0.012558877799736967,0.7118678001006822,Anomaly,High,0.25,0.5089137867069395,Low
2026-05-05T13:26:00,2026-05-05T13:26:00,DC01,192.168.79.131,charlie.it,192.168.79.133,4624,normal_logon,Benign Activity,3,0,1,1,1,1,13,0,0,2,1.0,-0.08505901584117836,0.284115873852296,Normal,Low,0.0,0.3636463495409184,Low
2026-05-06T04:55:00,2026-05-06T04:55:00,FINANCE-PC01,192.168.79.132,charlie.it,192.168.79.132,4624,normal_client_activity,Benign Activity,4,1,3,2,1,2,4,1,0,2,0.8,-0.1061526548136501,0.19168564036197816,Normal,Low,0.07,0.313840922811458,Low
2026-05-08T20:30:00,2026-05-08T20:30:00,DC01,192.168.79.131,charlie.it,192.168.79.132,4624,normal_client_activity,Benign Activity,2,1,3,3,1,1,20,1,0,2,1.0,-0.05697023954851188,0.407198105162726,Normal,Low,0.07,0.40671257539842376,Low
2026-05-29T01:19:00,2026-05-29T01:19:00,FINANCE-PC01,192.168.79.132,bob.finance,192.168.79.132,4624,odd_hour_normal_login,Benign After-Hours Activity,5,0,1,3,1,1,1,1,0,2,0.8,-0.08393402164444241,0.2890454868230717,Normal,Low,0.07,0.36945152806256204,Low
2026-05-15T18:17:00,2026-05-15T18:17:00,DC01,192.168.79.131,alice.finance,192.168.79.133,4624,normal_logon,Benign Activity,2,1,3,1,1,1,18,0,0,2,1.0,-0.06221799556944985,0.38420295885589223,Normal,Low,0.0,0.3870145168756902,Low
2026-05-22T13:24:00,2026-05-22T13:24:00,DC01,192.168.79.131,dave.it,192.168.79.133,4624,benign_remote_admin,Benign Administrative Activity,6,1,3,1,1,2,13,0,1,3,1.0,-0.058229442804978215,0.4016804014057382,Normal,Low,0.1,0.4756721605622953,Low
2026-05-25T21:09:00,2026-05-25T21:09:00,IT-PC01,192.168.79.133,dave.it,192.168.79.134,5140,lateral_movement,T1021.002 - SMB/Windows Admin Shares,10,1,8,17,2,4,23,1,1,3,0.6,0.06714094590825948,0.9510410080160727,Anomaly,High,0.5700000000000001,0.7525830698730958,High
2026-05-22T14:49:00,2026-05-22T14:49:00,DC01,192.168.79.131,alice.finance,192.168.79.132,4625,single_failed_login,Benign Authentication Noise,5,3,1,3,1,1,14,0,1,3,1.0,-0.05026499721122413,0.43657981192529544,Normal,Low,0.1,0.4729652581034515,Low
2026-05-24T23:01:00,2026-05-24T23:01:00,IT-PC01,192.168.79.133,charlie.it,192.168.79.133,4624,normal_logon,Benign Activity,3,0,3,3,1,1,23,1,0,2,0.6,-0.06934564679305766,0.3529702982563911,Normal,Low,0.07,0.3216881193025565,Low
2026-05-30T01:28:00,2026-05-30T01:28:00,IT-PC01,192.168.79.133,charlie.it,192.168.79.133,4624,normal_logon,Benign Activity,3,0,2,3,1,1,1,1,0,2,0.6,-0.09468890729177121,0.2419186448001477,Normal,Low,0.07,0.2772674579200591,Low
2026-05-01T15:27:00,2026-05-01T15:27:00,DC01,192.168.79.131,bob.finance,192.168.79.132,4624,normal_logon,Benign Activity,3,0,2,3,1,1,15,0,0,2,1.0,-0.09629434960593414,0.2348837558392162,Normal,Low,0.0,0.3439535023356865,Low
2026-05-29T13:49:00,2026-05-29T13:49:00,DC01,192.168.79.131,dave.it,192.168.79.133,4672,benign_admin_maintenance,Benign Administrative Maintenance,6,1,3,2,1,1,13,0,1,3,1.0,0.012558523616742368,0.7118662481059348,Anomaly,High,0.18,0.6117464992423739,Low
2026-05-22T23:28:00,2026-05-22T23:28:00,DC01,192.168.79.131,alice.finance,192.168.79.134,4625,targeted_brute_force,T1110.001 - Password Guessing,13,39,1,50,1,2,0,1,1,3,1.0,0.03292070243554812,0.8010912957636686,Anomaly,High,0.51,0.8136031849721341,High
2026-05-11T00:35:00,2026-05-11T00:35:00,FINANCE-PC01,192.168.79.132,dave.it,192.168.79.134,5140,lateral_movement,T1021.002 - SMB/Windows Admin Shares,10,0,4,14,1,3,9,0,1,3,0.8,0.0366414207656377,0.8173951143912036,Anomaly,High,0.5,0.7286247124231481,High
2026-05-12T04:50:00,2026-05-12T04:50:00,IT-PC01,192.168.79.133,charlie.it,192.168.79.133,4624,normal_client_activity,Benign Activity,2,1,2,3,1,2,4,1,1,3,0.6,-0.06864621526521952,0.35603513782783436,Normal,Low,0.17,0.3212473884644671,Low
2026-05-23T05:40:00,2026-05-23T05:40:00,FINANCE-PC01,192.168.79.132,charlie.it,192.168.79.132,4624,odd_hour_normal_login,Benign After-Hours Activity,4,1,2,2,1,1,5,1,0,2,0.8,-0.13605224989895526,0.06066858073526382,Normal,Low,0.07,0.26143409896077224,Low
