timestamp,host,host_ip,user,source_ip,event_id,scenario_type,priority_label,mitre_technique,rule_level,failed_login_count,successful_login_count,same_source_ip_attempts,unique_users_targeted,distinct_hosts_accessed,hour_of_day,is_after_hours,is_remote_logon,logon_type,asset_criticality,event_4624,event_4625,event_4672,event_4688,event_5140,event_7045
2026-05-28 10:25:00,DC01,192.168.79.131,dave.it,192.168.79.134,4624,domain_enumeration,High,T1087 - Account Discovery,9,2,9,21,5,4,4,1,1,3,1.0,1,0,0,0,0,0
2026-05-09 14:19:00,FINANCE-PC01,192.168.79.132,alice.finance,192.168.79.132,4624,normal_logon,Low,Benign Activity,3,1,2,1,1,2,14,0,0,2,0.8,1,0,0,0,0,0
2026-05-16 13:40:00,DC01,192.168.79.131,dave.it,192.168.79.134,4625,credential_spraying,High,T1110.003 - Password Spraying,10,16,1,30,6,2,22,1,1,3,1.0,0,1,0,0,0,0
2026-05-27 22:09:00,DC01,192.168.79.131,Administrator,192.168.79.133,4624,benign_remote_admin,Low,Benign Administrative Activity,5,0,3,3,1,2,22,1,0,2,1.0,1,0,0,0,0,0
2026-05-21 17:38:00,FINANCE-PC01,192.168.79.132,charlie.it,192.168.79.132,4624,normal_logon,Low,Benign Activity,2,1,1,1,1,2,17,0,0,2,0.8,1,0,0,0,0,0
2026-05-02 21:14:00,IT-PC01,192.168.79.133,alice.finance,192.168.79.133,4624,normal_logon,Low,Benign Activity,4,1,2,1,1,2,21,1,0,2,0.6,1,0,0,0,0,0
2026-05-25 19:32:00,FINANCE-PC01,192.168.79.132,charlie.it,192.168.79.132,4688,normal_client_activity,Low,Benign Activity,2,0,2,1,1,1,19,0,1,3,0.8,0,0,0,1,0,0
2026-05-27 18:45:00,IT-PC01,192.168.79.133,charlie.it,192.168.79.133,4624,normal_logon,Low,Benign Activity,3,0,2,1,1,2,18,0,0,2,0.6,1,0,0,0,0,0
2026-05-29 01:54:00,DC01,192.168.79.131,alice.finance,192.168.79.133,4625,single_failed_login,Low,Benign Authentication Noise,3,2,0,3,1,1,1,1,0,2,1.0,0,1,0,0,0,0
2026-05-12 08:04:00,FINANCE-PC01,192.168.79.132,bob.finance,192.168.79.132,4624,normal_client_activity,Low,Benign Activity,3,0,4,2,1,2,8,0,0,2,0.8,1,0,0,0,0,0
2026-05-05 00:44:00,FINANCE-PC01,192.168.79.132,bob.finance,192.168.79.132,4624,normal_logon,Low,Benign Activity,3,0,3,2,1,1,0,1,0,2,0.8,1,0,0,0,0,0
2026-05-13 07:25:00,IT-PC01,192.168.79.133,bob.finance,192.168.79.133,4624,normal_logon,Low,Benign Activity,3,0,3,2,1,2,7,0,0,2,0.6,1,0,0,0,0,0
2026-05-28 10:41:00,DC01,192.168.79.131,IT-PC01$,192.168.79.133,4624,normal_machine_auth,Low,Benign Activity,3,0,4,2,1,1,10,0,1,3,1.0,1,0,0,0,0,0
2026-05-30 06:18:00,DC01,192.168.79.131,bob.finance,192.168.79.133,4625,single_failed_login,Low,Benign Authentication Noise,4,1,0,1,1,1,6,1,0,2,1.0,0,1,0,0,0,0
2026-05-20 09:10:00,FINANCE-PC01,192.168.79.132,alice.finance,192.168.79.132,4624,normal_logon,Low,Benign Activity,2,1,3,3,1,2,9,0,0,2,0.8,1,0,0,0,0,0
2026-05-02 23:41:00,DC01,192.168.79.131,dave.it,192.168.79.134,4624,domain_enumeration,High,T1087 - Account Discovery,12,1,16,34,5,4,23,1,1,3,1.0,1,0,0,0,0,0
2026-05-13 22:30:00,FINANCE-PC01,192.168.79.132,Administrator,192.168.79.133,4688,benign_admin_maintenance,Low,Benign Administrative Maintenance,6,0,3,3,1,1,22,1,0,2,0.8,0,0,0,1,0,0
2026-05-06 07:03:00,IT-PC01,192.168.79.133,bob.finance,192.168.79.133,4624,normal_logon,Low,Benign Activity,3,1,1,2,1,1,7,0,0,2,0.6,1,0,0,0,0,0
2026-05-25 11:42:00,DC01,192.168.79.131,bob.finance,192.168.79.132,4625,single_failed_login,Low,Benign Authentication Noise,4,2,1,2,1,1,11,0,0,2,1.0,0,1,0,0,0,0
2026-05-24 04:47:00,FINANCE-PC01,192.168.79.132,bob.finance,192.168.79.132,4624,normal_logon,Low,Benign Activity,3,0,3,1,1,1,4,1,1,3,0.8,1,0,0,0,0,0
2026-05-05 02:24:00,IT-PC01,192.168.79.133,alice.finance,192.168.79.133,4624,normal_logon,Low,Benign Activity,4,1,1,3,1,2,2,1,0,2,0.6,1,0,0,0,0,0
2026-05-21 18:53:00,IT-PC01,192.168.79.133,bob.finance,192.168.79.133,4688,normal_client_activity,Low,Benign Activity,3,0,3,2,1,1,18,0,0,2,0.6,0,0,0,1,0,0
2026-05-21 05:45:00,IT-PC01,192.168.79.133,charlie.it,192.168.79.133,4624,odd_hour_normal_login,Low,Benign After-Hours Activity,4,1,2,2,1,1,5,1,0,2,0.6,1,0,0,0,0,0
2026-05-11 00:35:00,FINANCE-PC01,192.168.79.132,dave.it,192.168.79.134,4624,lateral_movement,High,T1021.002 - SMB/Windows Admin Shares,9,2,9,18,1,5,13,0,1,3,0.8,1,0,0,0,0,0
2026-05-02 06:13:00,IT-PC01,192.168.79.133,bob.finance,192.168.79.133,4624,normal_client_activity,Low,Benign Activity,4,1,4,1,1,2,6,1,1,3,0.6,1,0,0,0,0,0
2026-05-20 20:19:00,DC01,192.168.79.131,charlie.it,192.168.79.133,4625,single_failed_login,Low,Benign Authentication Noise,3,1,1,1,1,1,20,1,0,2,1.0,0,1,0,0,0,0
2026-05-08 04:46:00,IT-PC01,192.168.79.133,alice.finance,192.168.79.133,4688,normal_client_activity,Low,Benign Activity,2,1,3,2,1,1,4,1,0,2,0.6,0,0,0,1,0,0
2026-05-22 00:03:00,DC01,192.168.79.131,bob.finance,192.168.79.132,4688,normal_client_activity,Low,Benign Activity,2,1,3,2,1,2,0,1,0,2,1.0,0,0,0,1,0,0
2026-05-12 15:33:00,FINANCE-PC01,192.168.79.132,dave.it,192.168.79.134,4624,lateral_movement,High,T1021.002 - SMB/Windows Admin Shares,9,1,4,15,2,5,14,0,1,3,0.8,1,0,0,0,0,0
2026-05-10 23:55:00,IT-PC01,192.168.79.133,alice.finance,192.168.79.133,4688,normal_client_activity,Low,Benign Activity,2,0,2,3,1,2,23,1,0,2,0.6,0,0,0,1,0,0
2026-05-08 00:23:00,IT-PC01,192.168.79.133,charlie.it,192.168.79.133,4624,normal_client_activity,Low,Benign Activity,4,0,3,1,1,1,0,1,0,2,0.6,1,0,0,0,0,0
2026-05-13 15:56:00,DC01,192.168.79.131,Administrator,192.168.79.134,4625,credential_spraying,High,T1110.003 - Password Spraying,10,14,1,33,4,4,12,0,1,3,1.0,0,1,0,0,0,0
2026-05-24 23:53:00,IT-PC01,192.168.79.133,charlie.it,192.168.79.133,4624,odd_hour_normal_login,Low,Benign After-Hours Activity,4,1,1,2,1,1,23,1,0,2,0.6,1,0,0,0,0,0
2026-05-03 22:27:00,IT-PC01,192.168.79.133,Administrator,192.168.79.133,4672,benign_admin_maintenance,Low,Benign Administrative Maintenance,4,1,2,3,1,1,22,1,0,2,0.6,0,0,1,0,0,0
2026-05-05 13:26:00,DC01,192.168.79.131,charlie.it,192.168.79.133,4624,normal_logon,Low,Benign Activity,3,0,1,1,1,1,13,0,0,2,1.0,1,0,0,0,0,0
2026-05-06 04:55:00,FINANCE-PC01,192.168.79.132,charlie.it,192.168.79.132,4624,normal_client_activity,Low,Benign Activity,4,1,3,2,1,2,4,1,0,2,0.8,1,0,0,0,0,0
2026-05-08 20:30:00,DC01,192.168.79.131,charlie.it,192.168.79.132,4624,normal_client_activity,Low,Benign Activity,2,1,3,3,1,1,20,1,0,2,1.0,1,0,0,0,0,0
2026-05-29 01:19:00,FINANCE-PC01,192.168.79.132,bob.finance,192.168.79.132,4624,odd_hour_normal_login,Low,Benign After-Hours Activity,5,0,1,3,1,1,1,1,0,2,0.8,1,0,0,0,0,0
2026-05-15 18:17:00,DC01,192.168.79.131,alice.finance,192.168.79.133,4624,normal_logon,Low,Benign Activity,2,1,3,1,1,1,18,0,0,2,1.0,1,0,0,0,0,0
2026-05-22 13:24:00,DC01,192.168.79.131,dave.it,192.168.79.133,4624,benign_remote_admin,Low,Benign Administrative Activity,6,1,3,1,1,2,13,0,0,2,1.0,1,0,0,0,0,0
2026-05-25 21:09:00,IT-PC01,192.168.79.133,dave.it,192.168.79.134,5140,lateral_movement,High,T1021.002 - SMB/Windows Admin Shares,10,1,8,17,2,4,23,1,1,3,0.6,0,0,0,0,1,0
2026-05-22 14:49:00,DC01,192.168.79.131,alice.finance,192.168.79.132,4625,single_failed_login,Low,Benign Authentication Noise,5,3,1,3,1,1,14,0,0,2,1.0,0,1,0,0,0,0
2026-05-24 23:01:00,IT-PC01,192.168.79.133,charlie.it,192.168.79.133,4624,normal_logon,Low,Benign Activity,3,0,3,3,1,1,23,1,0,2,0.6,1,0,0,0,0,0
2026-05-30 01:28:00,IT-PC01,192.168.79.133,charlie.it,192.168.79.133,4624,normal_logon,Low,Benign Activity,3,0,2,3,1,1,1,1,0,2,0.6,1,0,0,0,0,0
2026-05-01 15:27:00,DC01,192.168.79.131,bob.finance,192.168.79.132,4624,normal_logon,Low,Benign Activity,3,0,2,3,1,1,15,0,0,2,1.0,1,0,0,0,0,0
2026-05-29 13:49:00,DC01,192.168.79.131,dave.it,192.168.79.133,4672,benign_admin_maintenance,Low,Benign Administrative Maintenance,6,1,3,2,1,1,13,0,0,2,1.0,0,0,1,0,0,0
2026-05-22 23:28:00,DC01,192.168.79.131,alice.finance,192.168.79.134,4625,targeted_brute_force,High,T1110.001 - Password Guessing,13,39,1,50,1,2,0,1,1,3,1.0,0,1,0,0,0,0
2026-05-11 00:35:00,FINANCE-PC01,192.168.79.132,dave.it,192.168.79.134,5140,lateral_movement,High,T1021.002 - SMB/Windows Admin Shares,10,0,4,14,1,3,9,0,1,3,0.8,0,0,0,0,1,0
2026-05-12 04:50:00,IT-PC01,192.168.79.133,charlie.it,192.168.79.133,4624,normal_client_activity,Low,Benign Activity,2,1,2,3,1,2,4,1,1,3,0.6,1,0,0,0,0,0
2026-05-23 05:40:00,FINANCE-PC01,192.168.79.132,charlie.it,192.168.79.132,4624,odd_hour_normal_login,Low,Benign After-Hours Activity,4,1,2,2,1,1,5,1,0,2,0.8,1,0,0,0,0,0
2026-05-22 23:57:00,IT-PC01,192.168.79.133,alice.finance,192.168.79.133,4624,odd_hour_normal_login,Low,Benign After-Hours Activity,4,1,2,1,1,1,23,1,0,2,0.6,1,0,0,0,0,0
2026-05-21 02:38:00,DC01,192.168.79.131,Administrator,192.168.79.134,4625,credential_spraying,High,T1110.003 - Password Spraying,9,13,0,34,6,3,15,0,1,3,1.0,0,1,0,0,0,0
2026-05-28 13:20:00,DC01,192.168.79.131,alice.finance,192.168.79.134,4625,credential_spraying,High,T1110.003 - Password Spraying,9,24,0,42,4,2,10,0,1,3,1.0,0,1,0,0,0,0
2026-05-04 19:46:00,IT-PC01,192.168.79.133,bob.finance,192.168.79.133,4624,normal_logon,Low,Benign Activity,3,0,2,3,1,1,19,0,0,2,0.6,1,0,0,0,0,0
2026-05-11 09:43:00,FINANCE-PC01,192.168.79.132,dave.it,192.168.79.134,5140,lateral_movement,High,T1021.002 - SMB/Windows Admin Shares,10,3,4,12,1,3,18,0,1,3,0.8,0,0,0,0,1,0
2026-05-20 16:35:00,DC01,192.168.79.131,bob.finance,192.168.79.133,4625,single_failed_login,Low,Benign Authentication Noise,4,1,1,1,1,1,16,0,0,2,1.0,0,1,0,0,0,0
2026-05-02 03:23:00,IT-PC01,192.168.79.133,Administrator,192.168.79.133,4624,benign_remote_admin,Low,Benign Administrative Activity,5,0,2,2,1,1,3,1,0,2,0.6,1,0,0,0,0,0
2026-05-14 20:07:00,FINANCE-PC01,192.168.79.132,charlie.it,192.168.79.132,4624,normal_client_activity,Low,Benign Activity,3,1,1,3,1,1,20,1,0,2,0.8,1,0,0,0,0,0
2026-05-11 00:35:00,FINANCE-PC01,192.168.79.132,dave.it,192.168.79.134,5140,lateral_movement,High,T1021.002 - SMB/Windows Admin Shares,11,1,8,18,1,3,18,0,1,3,0.8,0,0,0,0,1,0
2026-05-04 10:26:00,IT-PC01,192.168.79.133,alice.finance,192.168.79.133,4624,normal_logon,Low,Benign Activity,4,1,3,3,1,1,10,0,0,2,0.6,1,0,0,0,0,0
2026-05-07 01:45:00,DC01,192.168.79.131,bob.finance,192.168.79.134,4625,credential_spraying,High,T1110.003 - Password Spraying,11,12,0,37,5,2,23,1,1,3,1.0,0,1,0,0,0,0
2026-05-23 19:53:00,IT-PC01,192.168.79.133,dave.it,192.168.79.134,5140,lateral_movement,High,T1021.002 - SMB/Windows Admin Shares,10,0,9,13,1,4,1,1,1,3,0.6,0,0,0,0,1,0
2026-05-26 12:40:00,IT-PC01,192.168.79.133,dave.it,192.168.79.134,4624,lateral_movement,High,T1021.002 - SMB/Windows Admin Shares,9,1,6,11,2,3,4,1,1,3,0.6,1,0,0,0,0,0
2026-05-28 06:50:00,DC01,192.168.79.131,alice.finance,192.168.79.132,4688,normal_client_activity,Low,Benign Activity,4,1,1,2,1,2,6,1,0,2,1.0,0,0,0,1,0,0
2026-05-05 07:09:00,IT-PC01,192.168.79.133,alice.finance,192.168.79.133,4624,normal_logon,Low,Benign Activity,3,0,2,2,1,2,7,0,0,2,0.6,1,0,0,0,0,0
2026-05-12 19:31:00,IT-PC01,192.168.79.133,bob.finance,192.168.79.133,4688,normal_client_activity,Low,Benign Activity,4,1,4,3,1,1,19,0,0,2,0.6,0,0,0,1,0,0
2026-05-06 16:41:00,FINANCE-PC01,192.168.79.132,bob.finance,192.168.79.132,4624,normal_logon,Low,Benign Activity,4,1,1,3,1,2,16,0,0,2,0.8,1,0,0,0,0,0
2026-05-21 00:48:00,DC01,192.168.79.131,IT-PC01$,192.168.79.132,4624,normal_machine_auth,Low,Benign Activity,3,0,5,2,1,1,0,1,1,3,1.0,1,0,0,0,0,0
2026-05-09 17:26:00,IT-PC01,192.168.79.133,dave.it,192.168.79.133,4672,benign_remote_admin,Low,Benign Administrative Activity,6,1,2,1,1,1,17,0,0,2,0.6,0,0,1,0,0,0
2026-05-17 19:27:00,FINANCE-PC01,192.168.79.132,bob.finance,192.168.79.132,4624,normal_logon,Low,Benign Activity,2,0,3,3,1,1,19,0,0,2,0.8,1,0,0,0,0,0
2026-05-07 09:07:00,FINANCE-PC01,192.168.79.132,charlie.it,192.168.79.132,4624,normal_logon,Low,Benign Activity,2,1,2,2,1,2,9,0,0,2,0.8,1,0,0,0,0,0
2026-05-27 09:46:00,IT-PC01,192.168.79.133,bob.finance,192.168.79.133,4624,normal_client_activity,Low,Benign Activity,3,1,2,1,1,1,9,0,1,3,0.6,1,0,0,0,0,0
2026-05-08 08:29:00,DC01,192.168.79.131,dave.it,192.168.79.134,4672,sam_dump_activity,High,T1003 - OS Credential Dumping,11,1,14,44,5,2,18,0,1,3,1.0,0,0,1,0,0,0
2026-05-25 14:38:00,DC01,192.168.79.131,bob.finance,192.168.79.133,4625,single_failed_login,Low,Benign Authentication Noise,4,1,0,3,1,1,14,0,0,2,1.0,0,1,0,0,0,0
2026-05-12 17:46:00,DC01,192.168.79.131,dave.it,192.168.79.133,4624,benign_admin_maintenance,Low,Benign Administrative Maintenance,5,1,1,1,1,2,17,0,0,2,1.0,1,0,0,0,0,0
2026-05-28 15:24:00,IT-PC01,192.168.79.133,dave.it,192.168.79.133,4672,benign_remote_admin,Low,Benign Administrative Activity,6,0,1,2,1,1,15,0,0,2,0.6,0,0,1,0,0,0
2026-05-10 20:28:00,DC01,192.168.79.131,bob.finance,192.168.79.132,4624,normal_client_activity,Low,Benign Activity,4,1,3,2,1,2,20,1,1,3,1.0,1,0,0,0,0,0
2026-05-30 19:57:00,DC01,192.168.79.131,DC01$,192.168.79.133,4624,normal_machine_auth,Low,Benign Activity,2,0,5,1,1,1,19,0,1,3,1.0,1,0,0,0,0,0
2026-05-21 00:13:00,FINANCE-PC01,192.168.79.132,charlie.it,192.168.79.132,4624,normal_logon,Low,Benign Activity,2,1,1,1,1,2,0,1,0,2,0.8,1,0,0,0,0,0
2026-05-17 15:55:00,DC01,192.168.79.131,charlie.it,192.168.79.134,4625,credential_spraying,High,T1110.003 - Password Spraying,10,14,1,43,5,4,18,0,1,3,1.0,0,1,0,0,0,0
2026-05-23 13:20:00,FINANCE-PC01,192.168.79.132,charlie.it,192.168.79.132,4624,normal_logon,Low,Benign Activity,4,1,2,1,1,1,13,0,1,3,0.8,1,0,0,0,0,0
2026-05-06 05:19:00,IT-PC01,192.168.79.133,bob.finance,192.168.79.133,4624,normal_client_activity,Low,Benign Activity,4,0,2,2,1,1,5,1,0,2,0.6,1,0,0,0,0,0
2026-05-03 02:31:00,IT-PC01,192.168.79.133,bob.finance,192.168.79.133,4688,odd_hour_normal_login,Low,Benign After-Hours Activity,5,0,2,1,1,1,2,1,1,3,0.6,0,0,0,1,0,0
2026-05-05 16:41:00,IT-PC01,192.168.79.133,bob.finance,192.168.79.133,4688,normal_client_activity,Low,Benign Activity,3,0,2,1,1,2,16,0,0,2,0.6,0,0,0,1,0,0
2026-05-28 20:10:00,DC01,192.168.79.131,FINANCE-PC01$,192.168.79.133,4624,normal_machine_auth,Low,Benign Activity,3,0,2,2,1,2,20,1,1,3,1.0,1,0,0,0,0,0
2026-05-03 21:40:00,DC01,192.168.79.131,alice.finance,192.168.79.134,4625,targeted_brute_force,High,T1110.001 - Password Guessing,13,39,0,54,1,1,10,0,1,3,1.0,0,1,0,0,0,0
2026-05-23 14:50:00,IT-PC01,192.168.79.133,Administrator,192.168.79.133,4624,benign_admin_maintenance,Low,Benign Administrative Maintenance,5,1,1,3,1,2,14,0,0,2,0.6,1,0,0,0,0,0
2026-05-28 01:19:00,IT-PC01,192.168.79.133,bob.finance,192.168.79.133,4624,odd_hour_normal_login,Low,Benign After-Hours Activity,4,1,1,2,1,1,1,1,0,2,0.6,1,0,0,0,0,0
2026-05-06 17:19:00,DC01,192.168.79.131,bob.finance,192.168.79.132,4624,normal_client_activity,Low,Benign Activity,4,0,4,3,1,2,17,0,0,2,1.0,1,0,0,0,0,0
2026-05-17 15:39:00,IT-PC01,192.168.79.133,bob.finance,192.168.79.133,4688,normal_client_activity,Low,Benign Activity,2,1,3,1,1,1,15,0,0,2,0.6,0,0,0,1,0,0
2026-05-22 06:41:00,DC01,192.168.79.131,bob.finance,192.168.79.133,4624,normal_logon,Low,Benign Activity,4,0,3,1,1,1,6,1,0,2,1.0,1,0,0,0,0,0
2026-05-18 21:00:00,IT-PC01,192.168.79.133,bob.finance,192.168.79.133,4624,normal_logon,Low,Benign Activity,4,1,2,2,1,1,21,1,0,2,0.6,1,0,0,0,0,0
2026-05-04 14:53:00,FINANCE-PC01,192.168.79.132,alice.finance,192.168.79.132,4624,normal_logon,Low,Benign Activity,3,0,2,2,1,1,14,0,0,2,0.8,1,0,0,0,0,0
2026-05-08 04:04:00,DC01,192.168.79.131,Administrator,192.168.79.134,4625,targeted_brute_force,High,T1110.001 - Password Guessing,10,37,0,26,1,1,13,0,1,3,1.0,0,1,0,0,0,0
2026-05-05 20:01:00,DC01,192.168.79.131,DC01$,192.168.79.132,4624,normal_machine_auth,Low,Benign Activity,2,0,5,1,1,1,20,1,1,3,1.0,1,0,0,0,0,0
2026-05-01 17:55:00,FINANCE-PC01,192.168.79.132,charlie.it,192.168.79.132,4624,normal_client_activity,Low,Benign Activity,2,1,1,3,1,2,17,0,0,2,0.8,1,0,0,0,0,0
2026-05-09 22:18:00,DC01,192.168.79.131,FINANCE-PC01$,192.168.79.133,4624,normal_machine_auth,Low,Benign Activity,3,0,2,2,1,2,22,1,1,3,1.0,1,0,0,0,0,0
2026-05-12 04:39:00,FINANCE-PC01,192.168.79.132,bob.finance,192.168.79.132,4624,normal_client_activity,Low,Benign Activity,4,1,3,3,1,1,4,1,0,2,0.8,1,0,0,0,0,0
2026-05-21 08:19:00,IT-PC01,192.168.79.133,dave.it,192.168.79.134,4688,remote_service_creation,High,T1543.003 - Windows Service,13,0,5,8,2,5,0,1,1,3,0.6,0,0,0,1,0,0
2026-05-02 15:36:00,DC01,192.168.79.131,charlie.it,192.168.79.133,4625,single_failed_login,Low,Benign Authentication Noise,4,3,1,1,1,1,15,0,0,2,1.0,0,1,0,0,0,0
2026-05-20 19:15:00,IT-PC01,192.168.79.133,Administrator,192.168.79.133,4624,benign_remote_admin,Low,Benign Administrative Activity,4,1,3,3,1,1,19,0,0,2,0.6,1,0,0,0,0,0
2026-05-11 01:20:00,DC01,192.168.79.131,IT-PC01$,192.168.79.132,4624,normal_machine_auth,Low,Benign Activity,2,0,2,1,1,1,1,1,1,3,1.0,1,0,0,0,0,0
2026-05-10 22:16:00,FINANCE-PC01,192.168.79.132,charlie.it,192.168.79.132,4624,normal_client_activity,Low,Benign Activity,3,1,2,2,1,1,22,1,0,2,0.8,1,0,0,0,0,0
2026-05-11 11:14:00,DC01,192.168.79.131,dave.it,192.168.79.134,4672,sam_dump_activity,High,T1003 - OS Credential Dumping,11,1,21,35,3,3,23,1,1,3,1.0,0,0,1,0,0,0
2026-05-23 23:19:00,FINANCE-PC01,192.168.79.132,charlie.it,192.168.79.132,4624,odd_hour_normal_login,Low,Benign After-Hours Activity,5,1,1,2,1,1,23,1,0,2,0.8,1,0,0,0,0,0
2026-05-15 09:01:00,DC01,192.168.79.131,FINANCE-PC01$,192.168.79.132,4624,normal_machine_auth,Low,Benign Activity,3,0,4,3,1,1,9,0,1,3,1.0,1,0,0,0,0,0
2026-05-21 19:19:00,DC01,192.168.79.131,alice.finance,192.168.79.132,4625,single_failed_login,Low,Benign Authentication Noise,3,2,1,1,1,1,19,0,0,2,1.0,0,1,0,0,0,0
2026-05-27 16:48:00,DC01,192.168.79.131,dave.it,192.168.79.134,4625,targeted_brute_force,High,T1110.001 - Password Guessing,13,36,1,50,1,1,11,0,1,3,1.0,0,1,0,0,0,0
2026-05-30 19:02:00,DC01,192.168.79.131,charlie.it,192.168.79.133,4624,normal_logon,Low,Benign Activity,3,1,1,3,1,1,19,0,0,2,1.0,1,0,0,0,0,0
2026-05-03 05:38:00,FINANCE-PC01,192.168.79.132,dave.it,192.168.79.133,5140,benign_admin_maintenance,Low,Benign Administrative Maintenance,4,1,1,3,1,1,5,1,0,2,0.8,0,0,0,0,1,0
2026-05-03 14:19:00,DC01,192.168.79.131,bob.finance,192.168.79.133,4624,normal_logon,Low,Benign Activity,3,1,3,3,1,2,14,0,0,2,1.0,1,0,0,0,0,0
2026-05-02 09:26:00,FINANCE-PC01,192.168.79.132,bob.finance,192.168.79.132,4624,normal_client_activity,Low,Benign Activity,2,0,3,1,1,1,9,0,0,2,0.8,1,0,0,0,0,0
2026-05-13 17:55:00,DC01,192.168.79.131,dave.it,192.168.79.134,4624,domain_enumeration,High,T1087 - Account Discovery,9,0,12,33,6,3,0,1,1,3,1.0,1,0,0,0,0,0
2026-05-17 14:02:00,FINANCE-PC01,192.168.79.132,charlie.it,192.168.79.132,4624,normal_client_activity,Low,Benign Activity,2,0,2,3,1,2,14,0,0,2,0.8,1,0,0,0,0,0
2026-05-19 17:55:00,FINANCE-PC01,192.168.79.132,charlie.it,192.168.79.132,4624,normal_logon,Low,Benign Activity,4,0,3,2,1,2,17,0,0,2,0.8,1,0,0,0,0,0
2026-05-15 00:07:00,DC01,192.168.79.131,DC01$,192.168.79.133,4624,normal_machine_auth,Low,Benign Activity,2,0,4,1,1,1,0,1,1,3,1.0,1,0,0,0,0,0
2026-05-31 07:27:00,FINANCE-PC01,192.168.79.132,bob.finance,192.168.79.132,4624,normal_client_activity,Low,Benign Activity,4,1,1,1,1,2,7,0,0,2,0.8,1,0,0,0,0,0
2026-05-06 15:21:00,FINANCE-PC01,192.168.79.132,dave.it,192.168.79.133,4624,benign_remote_admin,Low,Benign Administrative Activity,4,1,3,2,1,1,15,0,0,2,0.8,1,0,0,0,0,0
2026-05-25 22:17:00,DC01,192.168.79.131,DC01$,192.168.79.133,4624,normal_machine_auth,Low,Benign Activity,2,0,5,2,1,1,22,1,1,3,1.0,1,0,0,0,0,0
2026-05-01 14:35:00,DC01,192.168.79.131,FINANCE-PC01$,192.168.79.133,4624,normal_machine_auth,Low,Benign Activity,3,0,2,3,1,2,14,0,1,3,1.0,1,0,0,0,0,0
2026-05-01 21:06:00,DC01,192.168.79.131,Administrator,192.168.79.133,4624,benign_admin_maintenance,Low,Benign Administrative Maintenance,4,1,1,2,1,1,21,1,0,2,1.0,1,0,0,0,0,0
2026-05-05 22:38:00,DC01,192.168.79.131,charlie.it,192.168.79.132,4624,normal_logon,Low,Benign Activity,3,0,2,1,1,1,22,1,0,2,1.0,1,0,0,0,0,0
2026-05-10 03:03:00,DC01,192.168.79.131,alice.finance,192.168.79.133,4625,single_failed_login,Low,Benign Authentication Noise,4,3,1,1,1,1,3,1,0,2,1.0,0,1,0,0,0,0
2026-05-29 05:21:00,FINANCE-PC01,192.168.79.132,alice.finance,192.168.79.132,4624,normal_logon,Low,Benign Activity,2,1,3,2,1,1,5,1,1,3,0.8,1,0,0,0,0,0
2026-05-14 01:01:00,IT-PC01,192.168.79.133,charlie.it,192.168.79.133,4624,normal_logon,Low,Benign Activity,3,1,1,3,1,2,1,1,1,3,0.6,1,0,0,0,0,0
2026-05-20 22:29:00,FINANCE-PC01,192.168.79.132,dave.it,192.168.79.133,4624,benign_admin_maintenance,Low,Benign Administrative Maintenance,6,0,1,2,1,1,22,1,0,2,0.8,1,0,0,0,0,0
2026-05-12 21:21:00,IT-PC01,192.168.79.133,Administrator,192.168.79.133,4672,benign_admin_maintenance,Low,Benign Administrative Maintenance,6,0,2,1,1,1,21,1,0,2,0.6,0,0,1,0,0,0
2026-05-28 06:01:00,DC01,192.168.79.131,bob.finance,192.168.79.134,4625,credential_spraying,High,T1110.003 - Password Spraying,12,15,1,44,4,2,2,1,1,3,1.0,0,1,0,0,0,0
2026-05-11 09:37:00,FINANCE-PC01,192.168.79.132,charlie.it,192.168.79.132,4624,normal_client_activity,Low,Benign Activity,3,1,2,3,1,1,9,0,0,2,0.8,1,0,0,0,0,0
2026-05-22 06:05:00,DC01,192.168.79.131,alice.finance,192.168.79.134,4625,credential_spraying,High,T1110.003 - Password Spraying,10,26,1,39,6,2,3,1,1,3,1.0,0,1,0,0,0,0
2026-05-06 11:19:00,FINANCE-PC01,192.168.79.132,charlie.it,192.168.79.132,4624,normal_client_activity,Low,Benign Activity,2,0,3,3,1,2,11,0,0,2,0.8,1,0,0,0,0,0
2026-05-07 20:50:00,FINANCE-PC01,192.168.79.132,alice.finance,192.168.79.132,4624,normal_logon,Low,Benign Activity,2,0,1,1,1,1,20,1,0,2,0.8,1,0,0,0,0,0
2026-05-19 13:17:00,DC01,192.168.79.131,dave.it,192.168.79.134,4625,credential_spraying,High,T1110.003 - Password Spraying,12,21,0,21,5,3,17,0,1,3,1.0,0,1,0,0,0,0
2026-05-05 03:25:00,DC01,192.168.79.131,dave.it,192.168.79.134,4625,credential_spraying,High,T1110.003 - Password Spraying,10,16,1,24,5,2,4,1,1,3,1.0,0,1,0,0,0,0
2026-05-07 10:44:00,FINANCE-PC01,192.168.79.132,charlie.it,192.168.79.132,4624,normal_client_activity,Low,Benign Activity,3,0,3,3,1,1,10,0,0,2,0.8,1,0,0,0,0,0
2026-05-13 22:29:00,DC01,192.168.79.131,dave.it,192.168.79.134,4672,domain_enumeration,High,T1087 - Account Discovery,12,0,12,16,6,4,22,1,1,3,1.0,0,0,1,0,0,0
